recomendacion_id;problema_id;tecnica_id;tarea_id;prioridad;nota_profesional
PSY2_R0032;PSY2_P003;PSY2_T016;PSY2_TA001;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0033;PSY2_P003;PSY2_T016;PSY2_TA004;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0034;PSY2_P003;PSY2_T016;PSY2_TA050;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0035;PSY2_P003;PSY2_T017;PSY2_TA002;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0036;PSY2_P003;PSY2_T017;PSY2_TA028;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0037;PSY2_P003;PSY2_T017;PSY2_TA051;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0038;PSY2_P003;PSY2_T018;PSY2_TA003;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0039;PSY2_P003;PSY2_T019;PSY2_TA005;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0040;PSY2_P003;PSY2_T019;PSY2_TA016;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0041;PSY2_P003;PSY2_T029;PSY2_TA009;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0042;PSY2_P003;PSY2_T030;PSY2_TA006;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0043;PSY2_P003;PSY2_T030;PSY2_TA007;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0044;PSY2_P003;PSY2_T031;PSY2_TA008;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0045;PSY2_P003;PSY2_T025;PSY2_TA052;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0046;PSY2_P004;PSY2_T001;PSY2_TA010;alta;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0047;PSY2_P004;PSY2_T016;PSY2_TA001;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0048;PSY2_P004;PSY2_T016;PSY2_TA004;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0049;PSY2_P004;PSY2_T016;PSY2_TA050;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0050;PSY2_P004;PSY2_T017;PSY2_TA002;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0051;PSY2_P004;PSY2_T017;PSY2_TA028;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0052;PSY2_P004;PSY2_T017;PSY2_TA051;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0053;PSY2_P004;PSY2_T018;PSY2_TA003;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0054;PSY2_P004;PSY2_T019;PSY2_TA005;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0055;PSY2_P004;PSY2_T019;PSY2_TA016;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0056;PSY2_P004;PSY2_T029;PSY2_TA009;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0057;PSY2_P004;PSY2_T030;PSY2_TA006;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0058;PSY2_P004;PSY2_T030;PSY2_TA007;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0059;PSY2_P004;PSY2_T031;PSY2_TA008;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0060;PSY2_P004;PSY2_T025;PSY2_TA052;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0061;PSY2_P005;PSY2_T001;PSY2_TA010;alta;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0062;PSY2_P005;PSY2_T016;PSY2_TA001;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0063;PSY2_P005;PSY2_T016;PSY2_TA004;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0064;PSY2_P005;PSY2_T016;PSY2_TA050;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0065;PSY2_P005;PSY2_T017;PSY2_TA002;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0066;PSY2_P005;PSY2_T017;PSY2_TA028;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0067;PSY2_P005;PSY2_T017;PSY2_TA051;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0068;PSY2_P005;PSY2_T018;PSY2_TA003;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0069;PSY2_P005;PSY2_T019;PSY2_TA005;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0070;PSY2_P005;PSY2_T019;PSY2_TA016;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0071;PSY2_P005;PSY2_T029;PSY2_TA009;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0072;PSY2_P005;PSY2_T030;PSY2_TA006;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0073;PSY2_P005;PSY2_T030;PSY2_TA007;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0074;PSY2_P005;PSY2_T031;PSY2_TA008;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0075;PSY2_P005;PSY2_T025;PSY2_TA052;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0076;PSY2_P006;PSY2_T001;PSY2_TA010;alta;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0077;PSY2_P006;PSY2_T016;PSY2_TA001;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0078;PSY2_P006;PSY2_T016;PSY2_TA004;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0079;PSY2_P006;PSY2_T016;PSY2_TA050;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0080;PSY2_P006;PSY2_T017;PSY2_TA002;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0081;PSY2_P006;PSY2_T017;PSY2_TA028;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0082;PSY2_P006;PSY2_T017;PSY2_TA051;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0083;PSY2_P006;PSY2_T018;PSY2_TA003;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0084;PSY2_P006;PSY2_T019;PSY2_TA005;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0085;PSY2_P006;PSY2_T019;PSY2_TA016;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0086;PSY2_P006;PSY2_T029;PSY2_TA009;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0087;PSY2_P006;PSY2_T030;PSY2_TA006;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0088;PSY2_P006;PSY2_T030;PSY2_TA007;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0089;PSY2_P006;PSY2_T031;PSY2_TA008;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0090;PSY2_P006;PSY2_T025;PSY2_TA052;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0091;PSY2_P007;PSY2_T001;PSY2_TA010;alta;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0092;PSY2_P007;PSY2_T016;PSY2_TA001;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0093;PSY2_P007;PSY2_T016;PSY2_TA004;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0094;PSY2_P007;PSY2_T016;PSY2_TA050;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0095;PSY2_P007;PSY2_T017;PSY2_TA002;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0096;PSY2_P007;PSY2_T017;PSY2_TA028;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0097;PSY2_P007;PSY2_T017;PSY2_TA051;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0098;PSY2_P007;PSY2_T018;PSY2_TA003;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0099;PSY2_P007;PSY2_T019;PSY2_TA005;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0100;PSY2_P007;PSY2_T019;PSY2_TA016;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0101;PSY2_P007;PSY2_T029;PSY2_TA009;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0102;PSY2_P007;PSY2_T030;PSY2_TA006;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0103;PSY2_P007;PSY2_T030;PSY2_TA007;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0104;PSY2_P007;PSY2_T031;PSY2_TA008;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0105;PSY2_P007;PSY2_T025;PSY2_TA052;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0106;PSY2_P008;PSY2_T001;PSY2_TA010;alta;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0107;PSY2_P008;PSY2_T016;PSY2_TA001;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0108;PSY2_P008;PSY2_T016;PSY2_TA004;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0109;PSY2_P008;PSY2_T016;PSY2_TA050;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0110;PSY2_P008;PSY2_T017;PSY2_TA002;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0111;PSY2_P008;PSY2_T017;PSY2_TA028;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0112;PSY2_P008;PSY2_T017;PSY2_TA051;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0113;PSY2_P008;PSY2_T018;PSY2_TA003;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0114;PSY2_P008;PSY2_T019;PSY2_TA005;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0115;PSY2_P008;PSY2_T019;PSY2_TA016;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0116;PSY2_P008;PSY2_T029;PSY2_TA009;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0117;PSY2_P008;PSY2_T030;PSY2_TA006;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0118;PSY2_P008;PSY2_T030;PSY2_TA007;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0119;PSY2_P008;PSY2_T031;PSY2_TA008;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0120;PSY2_P008;PSY2_T025;PSY2_TA052;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0121;PSY2_P009;PSY2_T001;PSY2_TA010;alta;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0122;PSY2_P009;PSY2_T016;PSY2_TA001;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0123;PSY2_P009;PSY2_T016;PSY2_TA004;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0124;PSY2_P009;PSY2_T016;PSY2_TA050;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0125;PSY2_P009;PSY2_T017;PSY2_TA002;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0126;PSY2_P009;PSY2_T017;PSY2_TA028;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0127;PSY2_P009;PSY2_T017;PSY2_TA051;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0128;PSY2_P009;PSY2_T018;PSY2_TA003;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0129;PSY2_P009;PSY2_T019;PSY2_TA005;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0130;PSY2_P009;PSY2_T019;PSY2_TA016;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0131;PSY2_P009;PSY2_T029;PSY2_TA009;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0132;PSY2_P009;PSY2_T030;PSY2_TA006;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0133;PSY2_P009;PSY2_T030;PSY2_TA007;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0134;PSY2_P009;PSY2_T031;PSY2_TA008;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0135;PSY2_P009;PSY2_T025;PSY2_TA052;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0136;PSY2_P010;PSY2_T001;PSY2_TA010;alta;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0137;PSY2_P010;PSY2_T016;PSY2_TA001;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0138;PSY2_P010;PSY2_T016;PSY2_TA004;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0139;PSY2_P010;PSY2_T016;PSY2_TA050;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0140;PSY2_P010;PSY2_T017;PSY2_TA002;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0141;PSY2_P010;PSY2_T017;PSY2_TA028;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0142;PSY2_P010;PSY2_T017;PSY2_TA051;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0143;PSY2_P010;PSY2_T018;PSY2_TA003;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0144;PSY2_P010;PSY2_T019;PSY2_TA005;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0145;PSY2_P010;PSY2_T019;PSY2_TA016;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0146;PSY2_P010;PSY2_T029;PSY2_TA009;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0147;PSY2_P010;PSY2_T030;PSY2_TA006;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0148;PSY2_P010;PSY2_T030;PSY2_TA007;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0149;PSY2_P010;PSY2_T031;PSY2_TA008;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0150;PSY2_P010;PSY2_T025;PSY2_TA052;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0151;PSY2_P011;PSY2_T001;PSY2_TA010;alta;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0152;PSY2_P011;PSY2_T016;PSY2_TA001;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0153;PSY2_P011;PSY2_T016;PSY2_TA004;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0154;PSY2_P011;PSY2_T016;PSY2_TA050;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0155;PSY2_P011;PSY2_T017;PSY2_TA002;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
PSY2_R0156;PSY2_P011;PSY2_T017;PSY2_TA028;media;El profesional debe adaptar la tarea a evaluación clínica, riesgo, edad, contexto, objetivos, preferencias y límites competenciales.
