problema_id;tecnica_id
PSY2_P047;PSY2_T017
PSY2_P047;PSY2_T018
PSY2_P047;PSY2_T020
PSY2_P047;PSY2_T025
PSY2_P048;PSY2_T004
PSY2_P048;PSY2_T016
PSY2_P048;PSY2_T017
PSY2_P048;PSY2_T018
PSY2_P048;PSY2_T020
PSY2_P048;PSY2_T025
