recomendacion_id;problema_id;tecnica_id;tarea_id;prioridad;nota_profesional
PSP2_R0021;PSP2_P002;PSP2_T002;PSP2_TA002;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0022;PSP2_P002;PSP2_T003;PSP2_TA001;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0023;PSP2_P002;PSP2_T004;PSP2_TA003;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0024;PSP2_P002;PSP2_T005;PSP2_TA004;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0025;PSP2_P002;PSP2_T006;PSP2_TA008;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0026;PSP2_P002;PSP2_T006;PSP2_TA048;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0027;PSP2_P002;PSP2_T006;PSP2_TA060;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0028;PSP2_P002;PSP2_T008;PSP2_TA006;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0029;PSP2_P002;PSP2_T029;PSP2_TA009;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0030;PSP2_P002;PSP2_T029;PSP2_TA040;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0031;PSP2_P002;PSP2_T030;PSP2_TA010;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0032;PSP2_P002;PSP2_T030;PSP2_TA022;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0033;PSP2_P002;PSP2_T030;PSP2_TA041;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0034;PSP2_P002;PSP2_T031;PSP2_TA007;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0035;PSP2_P002;PSP2_T031;PSP2_TA038;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0039;PSP2_P003;PSP2_T001;PSP2_TA023;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0040;PSP2_P003;PSP2_T002;PSP2_TA002;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0041;PSP2_P003;PSP2_T003;PSP2_TA001;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0042;PSP2_P003;PSP2_T004;PSP2_TA003;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0043;PSP2_P003;PSP2_T005;PSP2_TA004;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0044;PSP2_P003;PSP2_T006;PSP2_TA008;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0045;PSP2_P003;PSP2_T006;PSP2_TA048;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0046;PSP2_P003;PSP2_T006;PSP2_TA060;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0047;PSP2_P003;PSP2_T008;PSP2_TA006;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0048;PSP2_P003;PSP2_T029;PSP2_TA009;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0049;PSP2_P003;PSP2_T029;PSP2_TA040;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0050;PSP2_P003;PSP2_T030;PSP2_TA010;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0051;PSP2_P003;PSP2_T030;PSP2_TA022;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0052;PSP2_P003;PSP2_T030;PSP2_TA041;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0053;PSP2_P003;PSP2_T031;PSP2_TA007;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0054;PSP2_P003;PSP2_T031;PSP2_TA038;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0058;PSP2_P004;PSP2_T001;PSP2_TA023;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0059;PSP2_P004;PSP2_T002;PSP2_TA002;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0060;PSP2_P004;PSP2_T003;PSP2_TA001;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0061;PSP2_P004;PSP2_T004;PSP2_TA003;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0062;PSP2_P004;PSP2_T005;PSP2_TA004;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0063;PSP2_P004;PSP2_T006;PSP2_TA008;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0064;PSP2_P004;PSP2_T006;PSP2_TA048;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0065;PSP2_P004;PSP2_T006;PSP2_TA060;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0066;PSP2_P004;PSP2_T008;PSP2_TA006;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0067;PSP2_P004;PSP2_T029;PSP2_TA009;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0068;PSP2_P004;PSP2_T029;PSP2_TA040;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0069;PSP2_P004;PSP2_T030;PSP2_TA010;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0070;PSP2_P004;PSP2_T030;PSP2_TA022;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0071;PSP2_P004;PSP2_T030;PSP2_TA041;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0072;PSP2_P004;PSP2_T031;PSP2_TA007;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0073;PSP2_P004;PSP2_T031;PSP2_TA038;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0077;PSP2_P005;PSP2_T001;PSP2_TA023;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0078;PSP2_P005;PSP2_T002;PSP2_TA002;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0079;PSP2_P005;PSP2_T003;PSP2_TA001;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0080;PSP2_P005;PSP2_T004;PSP2_TA003;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0081;PSP2_P005;PSP2_T005;PSP2_TA004;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0082;PSP2_P005;PSP2_T006;PSP2_TA008;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0083;PSP2_P005;PSP2_T006;PSP2_TA048;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0084;PSP2_P005;PSP2_T006;PSP2_TA060;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0085;PSP2_P005;PSP2_T008;PSP2_TA006;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0086;PSP2_P005;PSP2_T029;PSP2_TA009;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0087;PSP2_P005;PSP2_T029;PSP2_TA040;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0088;PSP2_P005;PSP2_T030;PSP2_TA010;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0089;PSP2_P005;PSP2_T030;PSP2_TA022;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0090;PSP2_P005;PSP2_T030;PSP2_TA041;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0091;PSP2_P005;PSP2_T031;PSP2_TA007;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0092;PSP2_P005;PSP2_T031;PSP2_TA038;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0096;PSP2_P006;PSP2_T001;PSP2_TA023;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0097;PSP2_P006;PSP2_T002;PSP2_TA002;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0098;PSP2_P006;PSP2_T003;PSP2_TA001;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0099;PSP2_P006;PSP2_T004;PSP2_TA003;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0100;PSP2_P006;PSP2_T005;PSP2_TA004;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0101;PSP2_P006;PSP2_T006;PSP2_TA008;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0102;PSP2_P006;PSP2_T006;PSP2_TA048;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0103;PSP2_P006;PSP2_T006;PSP2_TA060;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0104;PSP2_P006;PSP2_T008;PSP2_TA006;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0105;PSP2_P006;PSP2_T029;PSP2_TA009;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0106;PSP2_P006;PSP2_T029;PSP2_TA040;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0107;PSP2_P006;PSP2_T030;PSP2_TA010;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0108;PSP2_P006;PSP2_T030;PSP2_TA022;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0109;PSP2_P006;PSP2_T030;PSP2_TA041;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0110;PSP2_P006;PSP2_T031;PSP2_TA007;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0111;PSP2_P006;PSP2_T031;PSP2_TA038;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0115;PSP2_P007;PSP2_T001;PSP2_TA023;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0116;PSP2_P007;PSP2_T002;PSP2_TA002;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0117;PSP2_P007;PSP2_T003;PSP2_TA001;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0118;PSP2_P007;PSP2_T004;PSP2_TA003;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0119;PSP2_P007;PSP2_T005;PSP2_TA004;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0120;PSP2_P007;PSP2_T006;PSP2_TA008;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0121;PSP2_P007;PSP2_T006;PSP2_TA048;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0122;PSP2_P007;PSP2_T006;PSP2_TA060;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0123;PSP2_P007;PSP2_T008;PSP2_TA006;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0124;PSP2_P007;PSP2_T029;PSP2_TA009;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0125;PSP2_P007;PSP2_T029;PSP2_TA040;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0126;PSP2_P007;PSP2_T030;PSP2_TA010;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0127;PSP2_P007;PSP2_T030;PSP2_TA022;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0128;PSP2_P007;PSP2_T030;PSP2_TA041;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0129;PSP2_P007;PSP2_T031;PSP2_TA007;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0130;PSP2_P007;PSP2_T031;PSP2_TA038;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0134;PSP2_P008;PSP2_T001;PSP2_TA023;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0135;PSP2_P008;PSP2_T002;PSP2_TA002;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0136;PSP2_P008;PSP2_T003;PSP2_TA001;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0137;PSP2_P008;PSP2_T004;PSP2_TA003;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0138;PSP2_P008;PSP2_T005;PSP2_TA004;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0139;PSP2_P008;PSP2_T006;PSP2_TA008;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0140;PSP2_P008;PSP2_T006;PSP2_TA048;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0141;PSP2_P008;PSP2_T006;PSP2_TA060;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0142;PSP2_P008;PSP2_T008;PSP2_TA006;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0143;PSP2_P008;PSP2_T029;PSP2_TA009;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0144;PSP2_P008;PSP2_T029;PSP2_TA040;alta;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0145;PSP2_P008;PSP2_T030;PSP2_TA010;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0146;PSP2_P008;PSP2_T030;PSP2_TA022;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0147;PSP2_P008;PSP2_T030;PSP2_TA041;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0148;PSP2_P008;PSP2_T031;PSP2_TA007;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0149;PSP2_P008;PSP2_T031;PSP2_TA038;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
PSP2_R0153;PSP2_P009;PSP2_T001;PSP2_TA023;media;El profesional debe adaptar la pauta a edad, contexto escolar, evaluación individual, familia, centro educativo y normativa aplicable. No sustituye diagnóstico ni dictamen oficial.
