recomendacion_id;problema_id;tecnica_id;tarea_id;prioridad;nota_profesional
PSP_R0056;PSP_P004;PSP_T003;PSP_TA005;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0057;PSP_P004;PSP_T005;PSP_TA007;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0058;PSP_P004;PSP_T006;PSP_TA008;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0059;PSP_P004;PSP_T006;PSP_TA009;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0060;PSP_P004;PSP_T006;PSP_TA010;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0061;PSP_P004;PSP_T007;PSP_TA011;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0062;PSP_P004;PSP_T007;PSP_TA012;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0063;PSP_P004;PSP_T007;PSP_TA013;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0064;PSP_P004;PSP_T007;PSP_TA058;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0065;PSP_P004;PSP_T027;PSP_TA052;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0066;PSP_P004;PSP_T027;PSP_TA053;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0067;PSP_P004;PSP_T029;PSP_TA055;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0068;PSP_P004;PSP_T029;PSP_TA056;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0069;PSP_P005;PSP_T001;PSP_TA001;alta;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0070;PSP_P005;PSP_T001;PSP_TA002;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0071;PSP_P005;PSP_T001;PSP_TA003;alta;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0072;PSP_P005;PSP_T003;PSP_TA005;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0073;PSP_P005;PSP_T005;PSP_TA007;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0074;PSP_P005;PSP_T008;PSP_TA014;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0075;PSP_P005;PSP_T008;PSP_TA015;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0076;PSP_P005;PSP_T008;PSP_TA016;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0077;PSP_P005;PSP_T009;PSP_TA017;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0078;PSP_P005;PSP_T009;PSP_TA018;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0079;PSP_P005;PSP_T021;PSP_TA041;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0080;PSP_P005;PSP_T021;PSP_TA042;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0081;PSP_P005;PSP_T029;PSP_TA055;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0082;PSP_P005;PSP_T029;PSP_TA056;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0083;PSP_P006;PSP_T001;PSP_TA001;alta;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0084;PSP_P006;PSP_T001;PSP_TA002;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0085;PSP_P006;PSP_T001;PSP_TA003;alta;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0086;PSP_P006;PSP_T003;PSP_TA005;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0087;PSP_P006;PSP_T005;PSP_TA007;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0088;PSP_P006;PSP_T008;PSP_TA014;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0089;PSP_P006;PSP_T008;PSP_TA015;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0090;PSP_P006;PSP_T008;PSP_TA016;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0091;PSP_P006;PSP_T009;PSP_TA017;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0092;PSP_P006;PSP_T009;PSP_TA018;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0093;PSP_P006;PSP_T021;PSP_TA041;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0094;PSP_P006;PSP_T021;PSP_TA042;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0095;PSP_P006;PSP_T029;PSP_TA055;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0096;PSP_P006;PSP_T029;PSP_TA056;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0097;PSP_P007;PSP_T001;PSP_TA001;alta;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0098;PSP_P007;PSP_T001;PSP_TA002;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0099;PSP_P007;PSP_T001;PSP_TA003;alta;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0100;PSP_P007;PSP_T003;PSP_TA005;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0101;PSP_P007;PSP_T005;PSP_TA007;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0102;PSP_P007;PSP_T008;PSP_TA014;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0103;PSP_P007;PSP_T008;PSP_TA015;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0104;PSP_P007;PSP_T008;PSP_TA016;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0105;PSP_P007;PSP_T009;PSP_TA017;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0106;PSP_P007;PSP_T009;PSP_TA018;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0107;PSP_P007;PSP_T021;PSP_TA041;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0108;PSP_P007;PSP_T021;PSP_TA042;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0109;PSP_P007;PSP_T029;PSP_TA055;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0110;PSP_P007;PSP_T029;PSP_TA056;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0111;PSP_P008;PSP_T001;PSP_TA001;alta;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0112;PSP_P008;PSP_T001;PSP_TA002;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0113;PSP_P008;PSP_T001;PSP_TA003;alta;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0114;PSP_P008;PSP_T003;PSP_TA005;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0115;PSP_P008;PSP_T005;PSP_TA007;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0116;PSP_P008;PSP_T008;PSP_TA014;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0117;PSP_P008;PSP_T008;PSP_TA015;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0118;PSP_P008;PSP_T008;PSP_TA016;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0119;PSP_P008;PSP_T009;PSP_TA017;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0120;PSP_P008;PSP_T009;PSP_TA018;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0121;PSP_P008;PSP_T021;PSP_TA041;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0122;PSP_P008;PSP_T021;PSP_TA042;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0123;PSP_P008;PSP_T029;PSP_TA055;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0124;PSP_P008;PSP_T029;PSP_TA056;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0125;PSP_P009;PSP_T001;PSP_TA001;alta;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0126;PSP_P009;PSP_T001;PSP_TA002;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0127;PSP_P009;PSP_T001;PSP_TA003;alta;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0128;PSP_P009;PSP_T003;PSP_TA005;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0129;PSP_P009;PSP_T005;PSP_TA007;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0130;PSP_P009;PSP_T010;PSP_TA019;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0131;PSP_P009;PSP_T010;PSP_TA020;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0132;PSP_P009;PSP_T010;PSP_TA059;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0133;PSP_P009;PSP_T011;PSP_TA021;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0134;PSP_P009;PSP_T011;PSP_TA022;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0135;PSP_P009;PSP_T012;PSP_TA023;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0136;PSP_P009;PSP_T012;PSP_TA024;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0137;PSP_P009;PSP_T029;PSP_TA055;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0138;PSP_P009;PSP_T029;PSP_TA056;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0139;PSP_P010;PSP_T001;PSP_TA001;alta;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0140;PSP_P010;PSP_T001;PSP_TA002;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0141;PSP_P010;PSP_T001;PSP_TA003;alta;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0142;PSP_P010;PSP_T003;PSP_TA005;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0143;PSP_P010;PSP_T005;PSP_TA007;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0144;PSP_P010;PSP_T010;PSP_TA019;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0145;PSP_P010;PSP_T010;PSP_TA020;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0146;PSP_P010;PSP_T010;PSP_TA059;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0147;PSP_P010;PSP_T011;PSP_TA021;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0148;PSP_P010;PSP_T011;PSP_TA022;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0149;PSP_P010;PSP_T012;PSP_TA023;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0150;PSP_P010;PSP_T012;PSP_TA024;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0151;PSP_P010;PSP_T029;PSP_TA055;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0152;PSP_P010;PSP_T029;PSP_TA056;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0153;PSP_P011;PSP_T001;PSP_TA001;alta;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0154;PSP_P011;PSP_T001;PSP_TA002;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0155;PSP_P011;PSP_T001;PSP_TA003;alta;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0156;PSP_P011;PSP_T003;PSP_TA005;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0157;PSP_P011;PSP_T005;PSP_TA007;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0158;PSP_P011;PSP_T010;PSP_TA019;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0159;PSP_P011;PSP_T010;PSP_TA020;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0160;PSP_P011;PSP_T010;PSP_TA059;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
PSP_R0161;PSP_P011;PSP_T011;PSP_TA021;media;El profesional debe adaptar la pauta a edad, curso, evaluación, contexto familiar/escolar, idioma, necesidades y límites competenciales.
