problema_id;tecnica_id
NUT2_P008;NUT2_T016
NUT2_P008;NUT2_T023
NUT2_P008;NUT2_T033
NUT2_P008;NUT2_T035
NUT2_P008;NUT2_T049
NUT2_P008;NUT2_T050
NUT2_P008;NUT2_T052
NUT2_P008;NUT2_T053
NUT2_P009;NUT2_T013
NUT2_P009;NUT2_T014
NUT2_P009;NUT2_T015
NUT2_P009;NUT2_T016
NUT2_P009;NUT2_T023
NUT2_P009;NUT2_T033
NUT2_P009;NUT2_T035
NUT2_P009;NUT2_T049
NUT2_P009;NUT2_T050
NUT2_P009;NUT2_T052
NUT2_P009;NUT2_T053
NUT2_P010;NUT2_T013
NUT2_P010;NUT2_T014
NUT2_P010;NUT2_T015
NUT2_P010;NUT2_T016
NUT2_P010;NUT2_T023
NUT2_P010;NUT2_T033
NUT2_P010;NUT2_T035
NUT2_P010;NUT2_T049
NUT2_P010;NUT2_T050
NUT2_P010;NUT2_T052
NUT2_P010;NUT2_T053
NUT2_P011;NUT2_T013
NUT2_P011;NUT2_T014
NUT2_P011;NUT2_T015
NUT2_P011;NUT2_T016
NUT2_P011;NUT2_T023
NUT2_P011;NUT2_T033
NUT2_P011;NUT2_T035
NUT2_P011;NUT2_T049
NUT2_P011;NUT2_T050
NUT2_P011;NUT2_T052
NUT2_P011;NUT2_T053
NUT2_P012;NUT2_T013
NUT2_P012;NUT2_T014
NUT2_P012;NUT2_T015
NUT2_P012;NUT2_T016
NUT2_P012;NUT2_T023
NUT2_P012;NUT2_T033
NUT2_P012;NUT2_T035
NUT2_P012;NUT2_T049
NUT2_P012;NUT2_T050
NUT2_P012;NUT2_T052
NUT2_P012;NUT2_T053
NUT2_P013;NUT2_T013
NUT2_P013;NUT2_T014
NUT2_P013;NUT2_T015
NUT2_P013;NUT2_T016
NUT2_P013;NUT2_T023
NUT2_P013;NUT2_T033
NUT2_P013;NUT2_T035
NUT2_P013;NUT2_T049
NUT2_P013;NUT2_T050
NUT2_P013;NUT2_T052
NUT2_P013;NUT2_T053
NUT2_P014;NUT2_T013
NUT2_P014;NUT2_T014
NUT2_P014;NUT2_T015
NUT2_P014;NUT2_T016
NUT2_P014;NUT2_T023
NUT2_P014;NUT2_T033
NUT2_P014;NUT2_T035
NUT2_P014;NUT2_T049
NUT2_P014;NUT2_T050
NUT2_P014;NUT2_T052
NUT2_P014;NUT2_T053
NUT2_P015;NUT2_T017
NUT2_P015;NUT2_T018
NUT2_P015;NUT2_T019
NUT2_P015;NUT2_T020
NUT2_P015;NUT2_T038
NUT2_P015;NUT2_T046
NUT2_P015;NUT2_T048
NUT2_P015;NUT2_T052
NUT2_P016;NUT2_T017
NUT2_P016;NUT2_T018
NUT2_P016;NUT2_T019
NUT2_P016;NUT2_T020
NUT2_P016;NUT2_T038
NUT2_P016;NUT2_T046
NUT2_P016;NUT2_T048
NUT2_P016;NUT2_T052
NUT2_P017;NUT2_T017
NUT2_P017;NUT2_T018
NUT2_P017;NUT2_T019
NUT2_P017;NUT2_T020
NUT2_P017;NUT2_T038
NUT2_P017;NUT2_T046
NUT2_P017;NUT2_T048
NUT2_P017;NUT2_T052
NUT2_P018;NUT2_T017
NUT2_P018;NUT2_T018
NUT2_P018;NUT2_T019
NUT2_P018;NUT2_T020
NUT2_P018;NUT2_T038
NUT2_P018;NUT2_T046
NUT2_P018;NUT2_T048
NUT2_P018;NUT2_T052
NUT2_P019;NUT2_T017
NUT2_P019;NUT2_T018
NUT2_P019;NUT2_T019
NUT2_P019;NUT2_T020
NUT2_P019;NUT2_T038
NUT2_P019;NUT2_T046
NUT2_P019;NUT2_T048
NUT2_P019;NUT2_T052
NUT2_P020;NUT2_T017
NUT2_P020;NUT2_T018
NUT2_P020;NUT2_T019
NUT2_P020;NUT2_T020
NUT2_P020;NUT2_T038
NUT2_P020;NUT2_T046
NUT2_P020;NUT2_T048
NUT2_P020;NUT2_T052
NUT2_P021;NUT2_T017
NUT2_P021;NUT2_T021
NUT2_P021;NUT2_T015
NUT2_P021;NUT2_T019
NUT2_P021;NUT2_T023
NUT2_P021;NUT2_T052
NUT2_P021;NUT2_T053
NUT2_P022;NUT2_T017
NUT2_P022;NUT2_T021
NUT2_P022;NUT2_T015
NUT2_P022;NUT2_T019
NUT2_P022;NUT2_T023
NUT2_P022;NUT2_T052
NUT2_P022;NUT2_T053
NUT2_P023;NUT2_T017
NUT2_P023;NUT2_T021
NUT2_P023;NUT2_T015
NUT2_P023;NUT2_T019
NUT2_P023;NUT2_T023
NUT2_P023;NUT2_T052
NUT2_P023;NUT2_T053
NUT2_P024;NUT2_T017
NUT2_P024;NUT2_T021
NUT2_P024;NUT2_T015
NUT2_P024;NUT2_T019
NUT2_P024;NUT2_T023
NUT2_P024;NUT2_T052
NUT2_P024;NUT2_T053
NUT2_P025;NUT2_T022
NUT2_P025;NUT2_T023
NUT2_P025;NUT2_T027
NUT2_P025;NUT2_T028
NUT2_P025;NUT2_T007
NUT2_P025;NUT2_T024
NUT2_P025;NUT2_T025
NUT2_P025;NUT2_T056
NUT2_P026;NUT2_T022
NUT2_P026;NUT2_T023
NUT2_P026;NUT2_T027
NUT2_P026;NUT2_T028
NUT2_P026;NUT2_T007
NUT2_P026;NUT2_T024
NUT2_P026;NUT2_T025
NUT2_P026;NUT2_T056
NUT2_P027;NUT2_T022
NUT2_P027;NUT2_T023
NUT2_P027;NUT2_T027
NUT2_P027;NUT2_T028
NUT2_P027;NUT2_T007
NUT2_P027;NUT2_T024
NUT2_P027;NUT2_T025
NUT2_P027;NUT2_T056
NUT2_P028;NUT2_T022
NUT2_P028;NUT2_T023
NUT2_P028;NUT2_T027
NUT2_P028;NUT2_T028
NUT2_P028;NUT2_T007
NUT2_P028;NUT2_T024
NUT2_P028;NUT2_T025
NUT2_P028;NUT2_T056
NUT2_P029;NUT2_T022
NUT2_P029;NUT2_T023
NUT2_P029;NUT2_T027
NUT2_P029;NUT2_T028
NUT2_P029;NUT2_T007
NUT2_P029;NUT2_T024
NUT2_P029;NUT2_T025
NUT2_P029;NUT2_T056
NUT2_P030;NUT2_T022
NUT2_P030;NUT2_T023
NUT2_P030;NUT2_T027
NUT2_P030;NUT2_T028
NUT2_P030;NUT2_T007
NUT2_P030;NUT2_T024
NUT2_P030;NUT2_T025
NUT2_P030;NUT2_T056
NUT2_P031;NUT2_T024
NUT2_P031;NUT2_T025
NUT2_P031;NUT2_T026
NUT2_P031;NUT2_T007
NUT2_P031;NUT2_T022
NUT2_P031;NUT2_T039
NUT2_P031;NUT2_T056
NUT2_P032;NUT2_T024
NUT2_P032;NUT2_T025
NUT2_P032;NUT2_T026
NUT2_P032;NUT2_T007
NUT2_P032;NUT2_T022
NUT2_P032;NUT2_T039
NUT2_P032;NUT2_T056
NUT2_P033;NUT2_T024
NUT2_P033;NUT2_T025
NUT2_P033;NUT2_T026
NUT2_P033;NUT2_T007
NUT2_P033;NUT2_T022
NUT2_P033;NUT2_T039
NUT2_P033;NUT2_T056
NUT2_P034;NUT2_T024
NUT2_P034;NUT2_T025
NUT2_P034;NUT2_T026
NUT2_P034;NUT2_T007
NUT2_P034;NUT2_T022
NUT2_P034;NUT2_T039
NUT2_P034;NUT2_T056
NUT2_P035;NUT2_T024
NUT2_P035;NUT2_T025
NUT2_P035;NUT2_T026
NUT2_P035;NUT2_T007
NUT2_P035;NUT2_T022
NUT2_P035;NUT2_T039
NUT2_P035;NUT2_T056
NUT2_P036;NUT2_T024
NUT2_P036;NUT2_T025
NUT2_P036;NUT2_T026
NUT2_P036;NUT2_T007
NUT2_P036;NUT2_T022
NUT2_P036;NUT2_T039
NUT2_P036;NUT2_T056
NUT2_P037;NUT2_T029
NUT2_P037;NUT2_T030
NUT2_P037;NUT2_T031
NUT2_P037;NUT2_T032
NUT2_P037;NUT2_T038
NUT2_P037;NUT2_T056
NUT2_P038;NUT2_T029
NUT2_P038;NUT2_T030
NUT2_P038;NUT2_T031
NUT2_P038;NUT2_T032
NUT2_P038;NUT2_T038
NUT2_P038;NUT2_T056
NUT2_P039;NUT2_T029
NUT2_P039;NUT2_T030
NUT2_P039;NUT2_T031
NUT2_P039;NUT2_T032
NUT2_P039;NUT2_T038
NUT2_P039;NUT2_T056
NUT2_P040;NUT2_T029
NUT2_P040;NUT2_T030
NUT2_P040;NUT2_T031
NUT2_P040;NUT2_T032
NUT2_P040;NUT2_T038
NUT2_P040;NUT2_T056
NUT2_P041;NUT2_T029
NUT2_P041;NUT2_T030
NUT2_P041;NUT2_T031
NUT2_P041;NUT2_T032
NUT2_P041;NUT2_T038
NUT2_P041;NUT2_T056
NUT2_P042;NUT2_T029
NUT2_P042;NUT2_T030
NUT2_P042;NUT2_T031
NUT2_P042;NUT2_T032
NUT2_P042;NUT2_T038
NUT2_P042;NUT2_T056
NUT2_P043;NUT2_T029
NUT2_P043;NUT2_T030
NUT2_P043;NUT2_T031
NUT2_P043;NUT2_T032
NUT2_P043;NUT2_T038
NUT2_P043;NUT2_T056
NUT2_P044;NUT2_T033
NUT2_P044;NUT2_T034
NUT2_P044;NUT2_T035
NUT2_P044;NUT2_T036
NUT2_P044;NUT2_T037
NUT2_P044;NUT2_T050
NUT2_P044;NUT2_T052
NUT2_P045;NUT2_T033
NUT2_P045;NUT2_T034
NUT2_P045;NUT2_T035
NUT2_P045;NUT2_T036
NUT2_P045;NUT2_T037
NUT2_P045;NUT2_T050
NUT2_P045;NUT2_T052
NUT2_P046;NUT2_T033
NUT2_P046;NUT2_T034
NUT2_P046;NUT2_T035
NUT2_P046;NUT2_T036
NUT2_P046;NUT2_T037
NUT2_P046;NUT2_T050
NUT2_P046;NUT2_T052
NUT2_P047;NUT2_T033
NUT2_P047;NUT2_T034
NUT2_P047;NUT2_T035
NUT2_P047;NUT2_T036
NUT2_P047;NUT2_T037
NUT2_P047;NUT2_T050
NUT2_P047;NUT2_T052
NUT2_P048;NUT2_T033
NUT2_P048;NUT2_T034
NUT2_P048;NUT2_T035
NUT2_P048;NUT2_T036
NUT2_P048;NUT2_T037
NUT2_P048;NUT2_T050
NUT2_P048;NUT2_T052
NUT2_P049;NUT2_T033
NUT2_P049;NUT2_T034
NUT2_P049;NUT2_T035
NUT2_P049;NUT2_T036
NUT2_P049;NUT2_T037
NUT2_P049;NUT2_T050
NUT2_P049;NUT2_T052
NUT2_P050;NUT2_T033
NUT2_P050;NUT2_T034
NUT2_P050;NUT2_T035
NUT2_P050;NUT2_T036
NUT2_P050;NUT2_T037
NUT2_P050;NUT2_T050
NUT2_P050;NUT2_T052
NUT2_P051;NUT2_T009
NUT2_P051;NUT2_T010
NUT2_P051;NUT2_T011
NUT2_P051;NUT2_T012
NUT2_P051;NUT2_T054
NUT2_P051;NUT2_T055
NUT2_P051;NUT2_T051
NUT2_P052;NUT2_T009
NUT2_P052;NUT2_T010
NUT2_P052;NUT2_T011
NUT2_P052;NUT2_T012
NUT2_P052;NUT2_T054
NUT2_P052;NUT2_T055
NUT2_P052;NUT2_T051
NUT2_P053;NUT2_T009
NUT2_P053;NUT2_T010
NUT2_P053;NUT2_T011
NUT2_P053;NUT2_T012
NUT2_P053;NUT2_T054
NUT2_P053;NUT2_T055
NUT2_P053;NUT2_T051
NUT2_P054;NUT2_T009
NUT2_P054;NUT2_T010
NUT2_P054;NUT2_T011
NUT2_P054;NUT2_T012
NUT2_P054;NUT2_T054
NUT2_P054;NUT2_T055
NUT2_P054;NUT2_T051
NUT2_P055;NUT2_T009
NUT2_P055;NUT2_T010
NUT2_P055;NUT2_T011
NUT2_P055;NUT2_T012
NUT2_P055;NUT2_T054
NUT2_P055;NUT2_T055
NUT2_P055;NUT2_T051
NUT2_P056;NUT2_T009
NUT2_P056;NUT2_T010
NUT2_P056;NUT2_T011
NUT2_P056;NUT2_T012
NUT2_P056;NUT2_T054
NUT2_P056;NUT2_T055
NUT2_P056;NUT2_T051
NUT2_P057;NUT2_T043
NUT2_P057;NUT2_T044
NUT2_P057;NUT2_T045
NUT2_P057;NUT2_T017
NUT2_P057;NUT2_T038
NUT2_P057;NUT2_T056
NUT2_P058;NUT2_T043
NUT2_P058;NUT2_T044
NUT2_P058;NUT2_T045
NUT2_P058;NUT2_T017
NUT2_P058;NUT2_T038
NUT2_P058;NUT2_T056
NUT2_P059;NUT2_T043
NUT2_P059;NUT2_T044
NUT2_P059;NUT2_T045
NUT2_P059;NUT2_T017
NUT2_P059;NUT2_T038
NUT2_P059;NUT2_T056
NUT2_P060;NUT2_T043
NUT2_P060;NUT2_T044
NUT2_P060;NUT2_T045
NUT2_P060;NUT2_T017
NUT2_P060;NUT2_T038
NUT2_P060;NUT2_T056
NUT2_P061;NUT2_T043
NUT2_P061;NUT2_T044
NUT2_P061;NUT2_T045
NUT2_P061;NUT2_T017
NUT2_P061;NUT2_T038
NUT2_P061;NUT2_T056
NUT2_P062;NUT2_T043
NUT2_P062;NUT2_T044
NUT2_P062;NUT2_T045
NUT2_P062;NUT2_T017
NUT2_P062;NUT2_T038
NUT2_P062;NUT2_T056
NUT2_P063;NUT2_T041
NUT2_P063;NUT2_T042
NUT2_P063;NUT2_T032
NUT2_P063;NUT2_T031
NUT2_P063;NUT2_T046
NUT2_P063;NUT2_T056
NUT2_P064;NUT2_T041
NUT2_P064;NUT2_T042
NUT2_P064;NUT2_T032
NUT2_P064;NUT2_T031
NUT2_P064;NUT2_T046
NUT2_P064;NUT2_T056
NUT2_P065;NUT2_T041
NUT2_P065;NUT2_T042
NUT2_P065;NUT2_T032
NUT2_P065;NUT2_T031
NUT2_P065;NUT2_T046
NUT2_P065;NUT2_T056
NUT2_P066;NUT2_T041
NUT2_P066;NUT2_T042
NUT2_P066;NUT2_T032
NUT2_P066;NUT2_T031
NUT2_P066;NUT2_T046
NUT2_P066;NUT2_T056
NUT2_P067;NUT2_T041
NUT2_P067;NUT2_T042
NUT2_P067;NUT2_T032
NUT2_P067;NUT2_T031
NUT2_P067;NUT2_T046
NUT2_P067;NUT2_T056
NUT2_P068;NUT2_T037
NUT2_P068;NUT2_T044
NUT2_P068;NUT2_T046
NUT2_P068;NUT2_T056
NUT2_P068;NUT2_T001
NUT2_P068;NUT2_T052
NUT2_P069;NUT2_T037
NUT2_P069;NUT2_T044
NUT2_P069;NUT2_T046
NUT2_P069;NUT2_T056
NUT2_P069;NUT2_T001
NUT2_P069;NUT2_T052
NUT2_P070;NUT2_T037
NUT2_P070;NUT2_T044
NUT2_P070;NUT2_T046
NUT2_P070;NUT2_T056
NUT2_P070;NUT2_T001
NUT2_P070;NUT2_T052
NUT2_P071;NUT2_T037
NUT2_P071;NUT2_T044
NUT2_P071;NUT2_T046
NUT2_P071;NUT2_T056
NUT2_P071;NUT2_T001
NUT2_P071;NUT2_T052
NUT2_P072;NUT2_T037
NUT2_P072;NUT2_T044
NUT2_P072;NUT2_T046
NUT2_P072;NUT2_T056
NUT2_P072;NUT2_T001
NUT2_P072;NUT2_T052
NUT2_P073;NUT2_T038
NUT2_P073;NUT2_T039
NUT2_P073;NUT2_T040
NUT2_P073;NUT2_T023
NUT2_P073;NUT2_T052
NUT2_P074;NUT2_T038
NUT2_P074;NUT2_T039
NUT2_P074;NUT2_T040
NUT2_P074;NUT2_T023
NUT2_P074;NUT2_T052
NUT2_P075;NUT2_T038
NUT2_P075;NUT2_T039
NUT2_P075;NUT2_T040
NUT2_P075;NUT2_T023
NUT2_P075;NUT2_T052
NUT2_P076;NUT2_T038
NUT2_P076;NUT2_T039
NUT2_P076;NUT2_T040
NUT2_P076;NUT2_T023
NUT2_P076;NUT2_T052
NUT2_P077;NUT2_T046
NUT2_P077;NUT2_T047
NUT2_P077;NUT2_T048
NUT2_P077;NUT2_T017
NUT2_P077;NUT2_T056
NUT2_P078;NUT2_T046
NUT2_P078;NUT2_T047
NUT2_P078;NUT2_T048
NUT2_P078;NUT2_T017
NUT2_P078;NUT2_T056
NUT2_P079;NUT2_T046
NUT2_P079;NUT2_T047
NUT2_P079;NUT2_T048
NUT2_P079;NUT2_T017
NUT2_P079;NUT2_T056
NUT2_P080;NUT2_T046
NUT2_P080;NUT2_T047
NUT2_P080;NUT2_T048
NUT2_P080;NUT2_T017
NUT2_P080;NUT2_T056
NUT2_P081;NUT2_T046
NUT2_P081;NUT2_T047
NUT2_P081;NUT2_T048
NUT2_P081;NUT2_T017
NUT2_P081;NUT2_T056
