recomendacion_id;problema_id;tecnica_id;tarea_id;prioridad;nota_profesional
OST_R0086;OST_P010;OST_T009;OST_TA002;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0087;OST_P010;OST_T012;OST_TA013;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0088;OST_P011;OST_T001;OST_TA001;alta;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0089;OST_P011;OST_T002;OST_TA003;alta;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0090;OST_P011;OST_T007;OST_TA007;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0091;OST_P011;OST_T007;OST_TA012;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0092;OST_P011;OST_T008;OST_TA004;alta;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0093;OST_P011;OST_T008;OST_TA005;alta;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0094;OST_P011;OST_T009;OST_TA002;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0095;OST_P011;OST_T012;OST_TA013;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0096;OST_P011;OST_T013;OST_TA014;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0097;OST_P012;OST_T001;OST_TA001;alta;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0098;OST_P012;OST_T002;OST_TA003;alta;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0099;OST_P012;OST_T007;OST_TA007;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0100;OST_P012;OST_T007;OST_TA012;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0101;OST_P012;OST_T008;OST_TA004;alta;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0102;OST_P012;OST_T008;OST_TA005;alta;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0103;OST_P012;OST_T009;OST_TA002;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0104;OST_P012;OST_T012;OST_TA013;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0105;OST_P012;OST_T014;OST_TA015;alta;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0106;OST_P013;OST_T001;OST_TA001;alta;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0107;OST_P013;OST_T002;OST_TA003;alta;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0108;OST_P013;OST_T007;OST_TA007;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0109;OST_P013;OST_T007;OST_TA012;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0110;OST_P013;OST_T008;OST_TA004;alta;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0111;OST_P013;OST_T008;OST_TA005;alta;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0112;OST_P013;OST_T010;OST_TA010;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0113;OST_P013;OST_T010;OST_TA011;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0114;OST_P013;OST_T012;OST_TA013;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
OST_R0115;OST_P013;OST_T013;OST_TA014;media;El osteópata debe adaptar la pauta a valoración, tolerancia, contraindicaciones, objetivos funcionales y normativa aplicable.
