recomendacion_id;problema_id;tecnica_id;tarea_id;prioridad;nota_profesional
NUT_R0027;NUT_P003;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0028;NUT_P003;NUT_T002;NUT_TA002;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0029;NUT_P003;NUT_T002;NUT_TA003;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0030;NUT_P003;NUT_T006;NUT_TA006;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0031;NUT_P003;NUT_T006;NUT_TA007;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0032;NUT_P003;NUT_T006;NUT_TA029;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0033;NUT_P003;NUT_T009;NUT_TA010;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0034;NUT_P003;NUT_T009;NUT_TA026;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0035;NUT_P003;NUT_T017;NUT_TA020;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0036;NUT_P003;NUT_T017;NUT_TA021;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0037;NUT_P003;NUT_T018;NUT_TA022;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0038;NUT_P004;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0039;NUT_P004;NUT_T002;NUT_TA002;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0040;NUT_P004;NUT_T002;NUT_TA003;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0041;NUT_P004;NUT_T004;NUT_TA027;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0042;NUT_P004;NUT_T005;NUT_TA005;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0043;NUT_P004;NUT_T006;NUT_TA006;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0044;NUT_P004;NUT_T006;NUT_TA007;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0045;NUT_P004;NUT_T006;NUT_TA029;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0046;NUT_P004;NUT_T007;NUT_TA008;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0047;NUT_P004;NUT_T008;NUT_TA009;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0048;NUT_P004;NUT_T014;NUT_TA016;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0049;NUT_P004;NUT_T018;NUT_TA022;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0050;NUT_P004;NUT_T019;NUT_TA023;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0051;NUT_P004;NUT_T019;NUT_TA024;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0052;NUT_P004;NUT_T019;NUT_TA030;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0053;NUT_P004;NUT_T020;NUT_TA025;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0054;NUT_P005;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0055;NUT_P005;NUT_T002;NUT_TA002;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0056;NUT_P005;NUT_T002;NUT_TA003;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0057;NUT_P005;NUT_T004;NUT_TA027;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0058;NUT_P005;NUT_T005;NUT_TA005;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0059;NUT_P005;NUT_T010;NUT_TA011;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0060;NUT_P005;NUT_T010;NUT_TA012;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0061;NUT_P005;NUT_T010;NUT_TA028;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0062;NUT_P005;NUT_T016;NUT_TA018;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0063;NUT_P005;NUT_T016;NUT_TA019;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0064;NUT_P005;NUT_T017;NUT_TA020;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0065;NUT_P005;NUT_T017;NUT_TA021;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0066;NUT_P005;NUT_T019;NUT_TA023;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0067;NUT_P005;NUT_T019;NUT_TA024;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0068;NUT_P005;NUT_T019;NUT_TA030;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0069;NUT_P005;NUT_T020;NUT_TA025;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0070;NUT_P006;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0071;NUT_P006;NUT_T002;NUT_TA002;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0072;NUT_P006;NUT_T002;NUT_TA003;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0073;NUT_P006;NUT_T004;NUT_TA027;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0074;NUT_P006;NUT_T005;NUT_TA005;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0075;NUT_P006;NUT_T006;NUT_TA006;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0076;NUT_P006;NUT_T006;NUT_TA007;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0077;NUT_P006;NUT_T006;NUT_TA029;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0078;NUT_P006;NUT_T010;NUT_TA011;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0079;NUT_P006;NUT_T010;NUT_TA012;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0080;NUT_P006;NUT_T010;NUT_TA028;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0081;NUT_P006;NUT_T017;NUT_TA020;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0082;NUT_P006;NUT_T017;NUT_TA021;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0083;NUT_P006;NUT_T019;NUT_TA023;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0084;NUT_P006;NUT_T019;NUT_TA024;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0085;NUT_P006;NUT_T019;NUT_TA030;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0086;NUT_P007;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0087;NUT_P007;NUT_T002;NUT_TA002;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0088;NUT_P007;NUT_T002;NUT_TA003;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0089;NUT_P007;NUT_T016;NUT_TA018;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0090;NUT_P007;NUT_T016;NUT_TA019;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0091;NUT_P007;NUT_T020;NUT_TA025;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0092;NUT_P008;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0093;NUT_P008;NUT_T002;NUT_TA002;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0094;NUT_P008;NUT_T002;NUT_TA003;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0095;NUT_P008;NUT_T004;NUT_TA027;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0096;NUT_P008;NUT_T010;NUT_TA011;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0097;NUT_P008;NUT_T010;NUT_TA012;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0098;NUT_P008;NUT_T010;NUT_TA028;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0099;NUT_P008;NUT_T011;NUT_TA013;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0100;NUT_P008;NUT_T018;NUT_TA022;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0101;NUT_P008;NUT_T019;NUT_TA023;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0102;NUT_P008;NUT_T019;NUT_TA024;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0103;NUT_P008;NUT_T019;NUT_TA030;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0104;NUT_P009;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0105;NUT_P009;NUT_T002;NUT_TA002;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0106;NUT_P009;NUT_T002;NUT_TA003;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0107;NUT_P009;NUT_T004;NUT_TA027;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0108;NUT_P009;NUT_T012;NUT_TA014;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0109;NUT_P009;NUT_T013;NUT_TA015;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0110;NUT_P009;NUT_T018;NUT_TA022;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0111;NUT_P009;NUT_T019;NUT_TA023;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0112;NUT_P009;NUT_T019;NUT_TA024;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0113;NUT_P009;NUT_T019;NUT_TA030;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0114;NUT_P010;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0115;NUT_P010;NUT_T002;NUT_TA002;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0116;NUT_P010;NUT_T002;NUT_TA003;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0117;NUT_P010;NUT_T004;NUT_TA027;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0118;NUT_P010;NUT_T005;NUT_TA005;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0119;NUT_P010;NUT_T010;NUT_TA011;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0120;NUT_P010;NUT_T010;NUT_TA012;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0121;NUT_P010;NUT_T010;NUT_TA028;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0122;NUT_P010;NUT_T011;NUT_TA013;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0123;NUT_P010;NUT_T012;NUT_TA014;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0124;NUT_P010;NUT_T017;NUT_TA020;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0125;NUT_P010;NUT_T017;NUT_TA021;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0126;NUT_P010;NUT_T019;NUT_TA023;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0127;NUT_P010;NUT_T019;NUT_TA024;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0128;NUT_P010;NUT_T019;NUT_TA030;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0129;NUT_P011;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0130;NUT_P011;NUT_T002;NUT_TA002;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0131;NUT_P011;NUT_T002;NUT_TA003;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0132;NUT_P011;NUT_T003;NUT_TA004;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0133;NUT_P011;NUT_T010;NUT_TA011;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0134;NUT_P011;NUT_T010;NUT_TA012;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0135;NUT_P011;NUT_T010;NUT_TA028;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0136;NUT_P011;NUT_T013;NUT_TA015;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0137;NUT_P011;NUT_T017;NUT_TA020;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0138;NUT_P011;NUT_T017;NUT_TA021;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0139;NUT_P012;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0140;NUT_P012;NUT_T003;NUT_TA004;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0141;NUT_P012;NUT_T004;NUT_TA027;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0142;NUT_P012;NUT_T019;NUT_TA023;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0143;NUT_P012;NUT_T019;NUT_TA024;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0144;NUT_P012;NUT_T019;NUT_TA030;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0145;NUT_P012;NUT_T020;NUT_TA025;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0146;NUT_P013;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0147;NUT_P013;NUT_T002;NUT_TA002;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0148;NUT_P013;NUT_T002;NUT_TA003;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0149;NUT_P013;NUT_T003;NUT_TA004;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0150;NUT_P013;NUT_T004;NUT_TA027;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0151;NUT_P013;NUT_T019;NUT_TA023;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0152;NUT_P013;NUT_T019;NUT_TA024;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0153;NUT_P013;NUT_T019;NUT_TA030;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0154;NUT_P013;NUT_T020;NUT_TA025;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0155;NUT_P014;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0156;NUT_P014;NUT_T002;NUT_TA002;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0157;NUT_P014;NUT_T002;NUT_TA003;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0158;NUT_P014;NUT_T006;NUT_TA006;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0159;NUT_P014;NUT_T006;NUT_TA007;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0160;NUT_P014;NUT_T006;NUT_TA029;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0161;NUT_P014;NUT_T009;NUT_TA010;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0162;NUT_P014;NUT_T009;NUT_TA026;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0163;NUT_P014;NUT_T013;NUT_TA015;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0164;NUT_P014;NUT_T017;NUT_TA020;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0165;NUT_P014;NUT_T017;NUT_TA021;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0166;NUT_P015;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0167;NUT_P015;NUT_T002;NUT_TA002;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0168;NUT_P015;NUT_T002;NUT_TA003;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0169;NUT_P015;NUT_T006;NUT_TA006;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0170;NUT_P015;NUT_T006;NUT_TA007;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0171;NUT_P015;NUT_T006;NUT_TA029;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0172;NUT_P015;NUT_T013;NUT_TA015;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0173;NUT_P015;NUT_T017;NUT_TA020;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0174;NUT_P015;NUT_T017;NUT_TA021;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0175;NUT_P016;NUT_T002;NUT_TA002;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0176;NUT_P016;NUT_T002;NUT_TA003;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0177;NUT_P016;NUT_T006;NUT_TA006;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0178;NUT_P016;NUT_T006;NUT_TA007;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0179;NUT_P016;NUT_T006;NUT_TA029;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0180;NUT_P016;NUT_T009;NUT_TA010;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0181;NUT_P016;NUT_T009;NUT_TA026;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0182;NUT_P016;NUT_T013;NUT_TA015;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0183;NUT_P016;NUT_T017;NUT_TA020;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0184;NUT_P016;NUT_T017;NUT_TA021;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0185;NUT_P017;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0186;NUT_P017;NUT_T002;NUT_TA002;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0187;NUT_P017;NUT_T002;NUT_TA003;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0188;NUT_P017;NUT_T009;NUT_TA010;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0189;NUT_P017;NUT_T009;NUT_TA026;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0190;NUT_P017;NUT_T013;NUT_TA015;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0191;NUT_P017;NUT_T018;NUT_TA022;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0192;NUT_P017;NUT_T020;NUT_TA025;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0193;NUT_P018;NUT_T001;NUT_TA001;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0194;NUT_P018;NUT_T013;NUT_TA015;media;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
NUT_R0195;NUT_P018;NUT_T020;NUT_TA025;alta;El profesional debe adaptar la pauta a historia clínica, preferencias, medicación, patología y objetivos.
