problema_id;tecnica_id
FIS2_P010;FIS2_T012
FIS2_P010;FIS2_T055
FIS2_P010;FIS2_T056
FIS2_P010;FIS2_T061
FIS2_P010;FIS2_T064
FIS2_P011;FIS2_T013
FIS2_P011;FIS2_T014
FIS2_P011;FIS2_T019
FIS2_P011;FIS2_T055
FIS2_P011;FIS2_T056
FIS2_P011;FIS2_T061
FIS2_P012;FIS2_T013
FIS2_P012;FIS2_T014
FIS2_P012;FIS2_T019
FIS2_P012;FIS2_T055
FIS2_P012;FIS2_T056
FIS2_P012;FIS2_T061
FIS2_P013;FIS2_T013
FIS2_P013;FIS2_T014
FIS2_P013;FIS2_T019
FIS2_P013;FIS2_T055
FIS2_P013;FIS2_T056
FIS2_P013;FIS2_T061
FIS2_P014;FIS2_T013
FIS2_P014;FIS2_T014
FIS2_P014;FIS2_T019
FIS2_P014;FIS2_T055
FIS2_P014;FIS2_T056
FIS2_P014;FIS2_T061
FIS2_P015;FIS2_T005
FIS2_P015;FIS2_T006
FIS2_P015;FIS2_T007
FIS2_P015;FIS2_T015
FIS2_P015;FIS2_T016
FIS2_P015;FIS2_T017
FIS2_P015;FIS2_T018
FIS2_P015;FIS2_T053
FIS2_P015;FIS2_T054
FIS2_P015;FIS2_T064
FIS2_P015;FIS2_T065
FIS2_P016;FIS2_T005
FIS2_P016;FIS2_T006
FIS2_P016;FIS2_T007
FIS2_P016;FIS2_T015
FIS2_P016;FIS2_T016
FIS2_P016;FIS2_T017
FIS2_P016;FIS2_T018
FIS2_P016;FIS2_T053
FIS2_P016;FIS2_T054
FIS2_P016;FIS2_T064
FIS2_P016;FIS2_T065
FIS2_P017;FIS2_T005
FIS2_P017;FIS2_T006
FIS2_P017;FIS2_T007
FIS2_P017;FIS2_T015
FIS2_P017;FIS2_T016
FIS2_P017;FIS2_T017
FIS2_P017;FIS2_T018
FIS2_P017;FIS2_T053
FIS2_P017;FIS2_T054
FIS2_P017;FIS2_T064
FIS2_P017;FIS2_T065
FIS2_P018;FIS2_T005
FIS2_P018;FIS2_T006
FIS2_P018;FIS2_T007
FIS2_P018;FIS2_T015
FIS2_P018;FIS2_T016
FIS2_P018;FIS2_T017
FIS2_P018;FIS2_T018
FIS2_P018;FIS2_T053
FIS2_P018;FIS2_T054
FIS2_P018;FIS2_T064
FIS2_P018;FIS2_T065
FIS2_P019;FIS2_T005
FIS2_P019;FIS2_T006
FIS2_P019;FIS2_T007
FIS2_P019;FIS2_T015
FIS2_P019;FIS2_T016
FIS2_P019;FIS2_T017
FIS2_P019;FIS2_T018
FIS2_P019;FIS2_T053
FIS2_P019;FIS2_T054
FIS2_P019;FIS2_T064
FIS2_P019;FIS2_T065
FIS2_P020;FIS2_T005
FIS2_P020;FIS2_T006
FIS2_P020;FIS2_T007
FIS2_P020;FIS2_T015
FIS2_P020;FIS2_T016
FIS2_P020;FIS2_T017
FIS2_P020;FIS2_T018
FIS2_P020;FIS2_T053
FIS2_P020;FIS2_T054
FIS2_P020;FIS2_T064
FIS2_P020;FIS2_T065
FIS2_P021;FIS2_T010
FIS2_P021;FIS2_T019
FIS2_P021;FIS2_T020
FIS2_P021;FIS2_T021
FIS2_P021;FIS2_T022
FIS2_P021;FIS2_T063
FIS2_P021;FIS2_T064
FIS2_P022;FIS2_T010
FIS2_P022;FIS2_T019
FIS2_P022;FIS2_T020
FIS2_P022;FIS2_T021
FIS2_P022;FIS2_T022
FIS2_P022;FIS2_T063
FIS2_P022;FIS2_T064
FIS2_P023;FIS2_T010
FIS2_P023;FIS2_T019
FIS2_P023;FIS2_T020
FIS2_P023;FIS2_T021
FIS2_P023;FIS2_T022
FIS2_P023;FIS2_T063
FIS2_P023;FIS2_T064
FIS2_P024;FIS2_T010
FIS2_P024;FIS2_T019
FIS2_P024;FIS2_T020
FIS2_P024;FIS2_T021
FIS2_P024;FIS2_T022
FIS2_P024;FIS2_T063
FIS2_P024;FIS2_T064
FIS2_P025;FIS2_T010
FIS2_P025;FIS2_T019
FIS2_P025;FIS2_T020
FIS2_P025;FIS2_T021
FIS2_P025;FIS2_T022
FIS2_P025;FIS2_T063
FIS2_P025;FIS2_T064
FIS2_P026;FIS2_T010
FIS2_P026;FIS2_T019
FIS2_P026;FIS2_T020
FIS2_P026;FIS2_T021
FIS2_P026;FIS2_T022
FIS2_P026;FIS2_T063
FIS2_P026;FIS2_T064
FIS2_P027;FIS2_T009
FIS2_P027;FIS2_T023
FIS2_P027;FIS2_T024
FIS2_P027;FIS2_T026
FIS2_P027;FIS2_T055
FIS2_P027;FIS2_T061
FIS2_P028;FIS2_T009
FIS2_P028;FIS2_T023
FIS2_P028;FIS2_T024
FIS2_P028;FIS2_T026
FIS2_P028;FIS2_T055
FIS2_P028;FIS2_T061
FIS2_P029;FIS2_T009
FIS2_P029;FIS2_T023
FIS2_P029;FIS2_T024
FIS2_P029;FIS2_T026
FIS2_P029;FIS2_T055
FIS2_P029;FIS2_T061
FIS2_P030;FIS2_T009
FIS2_P030;FIS2_T023
FIS2_P030;FIS2_T024
FIS2_P030;FIS2_T026
FIS2_P030;FIS2_T055
FIS2_P030;FIS2_T061
FIS2_P031;FIS2_T009
FIS2_P031;FIS2_T023
FIS2_P031;FIS2_T024
FIS2_P031;FIS2_T026
FIS2_P031;FIS2_T055
FIS2_P031;FIS2_T061
FIS2_P032;FIS2_T027
FIS2_P032;FIS2_T028
FIS2_P032;FIS2_T019
FIS2_P032;FIS2_T037
FIS2_P032;FIS2_T061
FIS2_P032;FIS2_T064
FIS2_P033;FIS2_T027
FIS2_P033;FIS2_T028
FIS2_P033;FIS2_T019
FIS2_P033;FIS2_T037
FIS2_P033;FIS2_T061
FIS2_P033;FIS2_T064
FIS2_P034;FIS2_T027
FIS2_P034;FIS2_T028
FIS2_P034;FIS2_T019
FIS2_P034;FIS2_T037
FIS2_P034;FIS2_T061
FIS2_P034;FIS2_T064
FIS2_P035;FIS2_T027
FIS2_P035;FIS2_T028
FIS2_P035;FIS2_T019
FIS2_P035;FIS2_T037
FIS2_P035;FIS2_T061
FIS2_P035;FIS2_T064
FIS2_P036;FIS2_T027
FIS2_P036;FIS2_T028
FIS2_P036;FIS2_T019
FIS2_P036;FIS2_T037
FIS2_P036;FIS2_T061
FIS2_P036;FIS2_T064
FIS2_P037;FIS2_T024
FIS2_P037;FIS2_T029
FIS2_P037;FIS2_T030
FIS2_P037;FIS2_T031
FIS2_P037;FIS2_T032
FIS2_P037;FIS2_T066
FIS2_P037;FIS2_T067
FIS2_P037;FIS2_T064
FIS2_P038;FIS2_T024
FIS2_P038;FIS2_T029
FIS2_P038;FIS2_T030
FIS2_P038;FIS2_T031
FIS2_P038;FIS2_T032
FIS2_P038;FIS2_T066
FIS2_P038;FIS2_T067
FIS2_P038;FIS2_T064
FIS2_P039;FIS2_T024
FIS2_P039;FIS2_T029
FIS2_P039;FIS2_T030
FIS2_P039;FIS2_T031
FIS2_P039;FIS2_T032
FIS2_P039;FIS2_T066
FIS2_P039;FIS2_T067
FIS2_P039;FIS2_T064
FIS2_P040;FIS2_T024
FIS2_P040;FIS2_T029
FIS2_P040;FIS2_T030
FIS2_P040;FIS2_T031
FIS2_P040;FIS2_T032
FIS2_P040;FIS2_T066
FIS2_P040;FIS2_T067
FIS2_P040;FIS2_T064
FIS2_P041;FIS2_T024
FIS2_P041;FIS2_T029
FIS2_P041;FIS2_T030
FIS2_P041;FIS2_T031
FIS2_P041;FIS2_T032
FIS2_P041;FIS2_T066
FIS2_P041;FIS2_T067
FIS2_P041;FIS2_T064
FIS2_P042;FIS2_T024
FIS2_P042;FIS2_T029
FIS2_P042;FIS2_T030
FIS2_P042;FIS2_T031
FIS2_P042;FIS2_T032
FIS2_P042;FIS2_T066
FIS2_P042;FIS2_T067
FIS2_P042;FIS2_T064
FIS2_P043;FIS2_T033
FIS2_P043;FIS2_T034
FIS2_P043;FIS2_T035
FIS2_P043;FIS2_T036
FIS2_P043;FIS2_T037
FIS2_P043;FIS2_T024
FIS2_P043;FIS2_T064
FIS2_P044;FIS2_T033
FIS2_P044;FIS2_T034
FIS2_P044;FIS2_T035
FIS2_P044;FIS2_T036
FIS2_P044;FIS2_T037
FIS2_P044;FIS2_T024
FIS2_P044;FIS2_T064
FIS2_P045;FIS2_T033
FIS2_P045;FIS2_T034
FIS2_P045;FIS2_T035
FIS2_P045;FIS2_T036
FIS2_P045;FIS2_T037
FIS2_P045;FIS2_T024
FIS2_P045;FIS2_T064
FIS2_P046;FIS2_T033
FIS2_P046;FIS2_T034
FIS2_P046;FIS2_T035
FIS2_P046;FIS2_T036
FIS2_P046;FIS2_T037
FIS2_P046;FIS2_T024
FIS2_P046;FIS2_T064
FIS2_P047;FIS2_T033
FIS2_P047;FIS2_T034
FIS2_P047;FIS2_T035
FIS2_P047;FIS2_T036
FIS2_P047;FIS2_T037
FIS2_P047;FIS2_T024
FIS2_P047;FIS2_T064
FIS2_P048;FIS2_T033
FIS2_P048;FIS2_T034
FIS2_P048;FIS2_T035
FIS2_P048;FIS2_T036
FIS2_P048;FIS2_T037
FIS2_P048;FIS2_T024
FIS2_P048;FIS2_T064
FIS2_P049;FIS2_T024
FIS2_P049;FIS2_T025
FIS2_P049;FIS2_T026
FIS2_P049;FIS2_T005
FIS2_P049;FIS2_T064
FIS2_P049;FIS2_T065
FIS2_P050;FIS2_T024
FIS2_P050;FIS2_T025
FIS2_P050;FIS2_T026
FIS2_P050;FIS2_T005
FIS2_P050;FIS2_T064
FIS2_P050;FIS2_T065
FIS2_P051;FIS2_T024
FIS2_P051;FIS2_T025
FIS2_P051;FIS2_T026
FIS2_P051;FIS2_T005
FIS2_P051;FIS2_T064
FIS2_P051;FIS2_T065
FIS2_P052;FIS2_T024
FIS2_P052;FIS2_T025
FIS2_P052;FIS2_T026
FIS2_P052;FIS2_T005
FIS2_P052;FIS2_T064
FIS2_P052;FIS2_T065
FIS2_P053;FIS2_T024
FIS2_P053;FIS2_T025
FIS2_P053;FIS2_T026
FIS2_P053;FIS2_T005
FIS2_P053;FIS2_T064
FIS2_P053;FIS2_T065
FIS2_P054;FIS2_T038
FIS2_P054;FIS2_T039
FIS2_P054;FIS2_T040
FIS2_P054;FIS2_T041
FIS2_P054;FIS2_T024
FIS2_P054;FIS2_T057
FIS2_P054;FIS2_T065
FIS2_P055;FIS2_T038
FIS2_P055;FIS2_T039
FIS2_P055;FIS2_T040
FIS2_P055;FIS2_T041
FIS2_P055;FIS2_T024
FIS2_P055;FIS2_T057
FIS2_P055;FIS2_T065
FIS2_P056;FIS2_T038
FIS2_P056;FIS2_T039
FIS2_P056;FIS2_T040
FIS2_P056;FIS2_T041
FIS2_P056;FIS2_T024
FIS2_P056;FIS2_T057
FIS2_P056;FIS2_T065
FIS2_P057;FIS2_T038
FIS2_P057;FIS2_T039
FIS2_P057;FIS2_T040
FIS2_P057;FIS2_T041
FIS2_P057;FIS2_T024
FIS2_P057;FIS2_T057
FIS2_P057;FIS2_T065
FIS2_P058;FIS2_T038
FIS2_P058;FIS2_T039
FIS2_P058;FIS2_T040
FIS2_P058;FIS2_T041
FIS2_P058;FIS2_T024
FIS2_P058;FIS2_T057
FIS2_P058;FIS2_T065
FIS2_P059;FIS2_T042
FIS2_P059;FIS2_T043
FIS2_P059;FIS2_T044
FIS2_P059;FIS2_T060
FIS2_P059;FIS2_T061
FIS2_P059;FIS2_T064
FIS2_P060;FIS2_T042
FIS2_P060;FIS2_T043
FIS2_P060;FIS2_T044
FIS2_P060;FIS2_T060
FIS2_P060;FIS2_T061
FIS2_P060;FIS2_T064
FIS2_P061;FIS2_T042
FIS2_P061;FIS2_T043
FIS2_P061;FIS2_T044
FIS2_P061;FIS2_T060
FIS2_P061;FIS2_T061
FIS2_P061;FIS2_T064
FIS2_P062;FIS2_T042
FIS2_P062;FIS2_T043
FIS2_P062;FIS2_T044
FIS2_P062;FIS2_T060
FIS2_P062;FIS2_T061
FIS2_P062;FIS2_T064
FIS2_P063;FIS2_T042
FIS2_P063;FIS2_T043
FIS2_P063;FIS2_T044
FIS2_P063;FIS2_T060
FIS2_P063;FIS2_T061
FIS2_P063;FIS2_T064
FIS2_P064;FIS2_T045
FIS2_P064;FIS2_T046
FIS2_P064;FIS2_T047
FIS2_P064;FIS2_T048
FIS2_P064;FIS2_T050
FIS2_P064;FIS2_T068
FIS2_P064;FIS2_T060
FIS2_P065;FIS2_T045
FIS2_P065;FIS2_T046
FIS2_P065;FIS2_T047
FIS2_P065;FIS2_T048
FIS2_P065;FIS2_T050
FIS2_P065;FIS2_T068
FIS2_P065;FIS2_T060
FIS2_P066;FIS2_T045
FIS2_P066;FIS2_T046
FIS2_P066;FIS2_T047
FIS2_P066;FIS2_T048
FIS2_P066;FIS2_T050
FIS2_P066;FIS2_T068
FIS2_P066;FIS2_T060
FIS2_P067;FIS2_T045
FIS2_P067;FIS2_T046
FIS2_P067;FIS2_T047
FIS2_P067;FIS2_T048
FIS2_P067;FIS2_T050
FIS2_P067;FIS2_T068
FIS2_P067;FIS2_T060
FIS2_P068;FIS2_T045
FIS2_P068;FIS2_T046
FIS2_P068;FIS2_T047
FIS2_P068;FIS2_T048
FIS2_P068;FIS2_T050
FIS2_P068;FIS2_T068
FIS2_P068;FIS2_T060
FIS2_P069;FIS2_T014
FIS2_P069;FIS2_T049
FIS2_P069;FIS2_T050
FIS2_P069;FIS2_T060
FIS2_P069;FIS2_T061
FIS2_P070;FIS2_T014
FIS2_P070;FIS2_T049
FIS2_P070;FIS2_T050
FIS2_P070;FIS2_T060
FIS2_P070;FIS2_T061
FIS2_P071;FIS2_T014
FIS2_P071;FIS2_T049
FIS2_P071;FIS2_T050
FIS2_P071;FIS2_T060
FIS2_P071;FIS2_T061
FIS2_P072;FIS2_T014
FIS2_P072;FIS2_T049
FIS2_P072;FIS2_T050
FIS2_P072;FIS2_T060
FIS2_P072;FIS2_T061
FIS2_P073;FIS2_T049
FIS2_P073;FIS2_T051
FIS2_P073;FIS2_T052
FIS2_P073;FIS2_T056
FIS2_P073;FIS2_T068
FIS2_P073;FIS2_T060
FIS2_P074;FIS2_T049
FIS2_P074;FIS2_T051
FIS2_P074;FIS2_T052
FIS2_P074;FIS2_T056
FIS2_P074;FIS2_T068
FIS2_P074;FIS2_T060
FIS2_P075;FIS2_T049
FIS2_P075;FIS2_T051
FIS2_P075;FIS2_T052
FIS2_P075;FIS2_T056
FIS2_P075;FIS2_T068
FIS2_P075;FIS2_T060
FIS2_P076;FIS2_T049
FIS2_P076;FIS2_T051
FIS2_P076;FIS2_T052
FIS2_P076;FIS2_T056
FIS2_P076;FIS2_T068
FIS2_P076;FIS2_T060
FIS2_P077;FIS2_T049
FIS2_P077;FIS2_T051
FIS2_P077;FIS2_T052
FIS2_P077;FIS2_T056
FIS2_P077;FIS2_T068
FIS2_P077;FIS2_T060
FIS2_P078;FIS2_T005
FIS2_P078;FIS2_T006
FIS2_P078;FIS2_T007
FIS2_P078;FIS2_T053
FIS2_P078;FIS2_T054
FIS2_P078;FIS2_T058
FIS2_P078;FIS2_T064
FIS2_P078;FIS2_T065
FIS2_P079;FIS2_T005
FIS2_P079;FIS2_T006
FIS2_P079;FIS2_T007
FIS2_P079;FIS2_T053
FIS2_P079;FIS2_T054
FIS2_P079;FIS2_T058
FIS2_P079;FIS2_T064
FIS2_P079;FIS2_T065
FIS2_P080;FIS2_T005
FIS2_P080;FIS2_T006
FIS2_P080;FIS2_T007
FIS2_P080;FIS2_T053
FIS2_P080;FIS2_T054
FIS2_P080;FIS2_T058
FIS2_P080;FIS2_T064
FIS2_P080;FIS2_T065
FIS2_P081;FIS2_T005
FIS2_P081;FIS2_T006
FIS2_P081;FIS2_T007
FIS2_P081;FIS2_T053
FIS2_P081;FIS2_T054
FIS2_P081;FIS2_T058
FIS2_P081;FIS2_T064
FIS2_P081;FIS2_T065
FIS2_P082;FIS2_T055
FIS2_P082;FIS2_T056
FIS2_P082;FIS2_T057
FIS2_P082;FIS2_T058
FIS2_P082;FIS2_T061
FIS2_P082;FIS2_T065
FIS2_P083;FIS2_T055
FIS2_P083;FIS2_T056
FIS2_P083;FIS2_T057
FIS2_P083;FIS2_T058
FIS2_P083;FIS2_T061
FIS2_P083;FIS2_T065
FIS2_P084;FIS2_T055
FIS2_P084;FIS2_T056
FIS2_P084;FIS2_T057
FIS2_P084;FIS2_T058
FIS2_P084;FIS2_T061
FIS2_P084;FIS2_T065
FIS2_P085;FIS2_T055
FIS2_P085;FIS2_T056
FIS2_P085;FIS2_T057
FIS2_P085;FIS2_T058
FIS2_P085;FIS2_T061
FIS2_P085;FIS2_T065
FIS2_P086;FIS2_T059
FIS2_P086;FIS2_T060
FIS2_P086;FIS2_T001
FIS2_P086;FIS2_T002
FIS2_P086;FIS2_T061
FIS2_P087;FIS2_T059
FIS2_P087;FIS2_T060
FIS2_P087;FIS2_T001
FIS2_P087;FIS2_T002
FIS2_P087;FIS2_T061
FIS2_P088;FIS2_T059
FIS2_P088;FIS2_T060
FIS2_P088;FIS2_T001
FIS2_P088;FIS2_T002
FIS2_P088;FIS2_T061
FIS2_P089;FIS2_T059
FIS2_P089;FIS2_T060
FIS2_P089;FIS2_T001
FIS2_P089;FIS2_T002
FIS2_P089;FIS2_T061
FIS2_P090;FIS2_T059
FIS2_P090;FIS2_T060
FIS2_P090;FIS2_T001
FIS2_P090;FIS2_T002
FIS2_P090;FIS2_T061
