recomendacion_id;problema_id;tecnica_id;tarea_id;prioridad;nota_profesional
OPO_R0017;OPO_P002;OPO_T002;OPO_TA005;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0018;OPO_P002;OPO_T003;OPO_TA006;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0019;OPO_P002;OPO_T003;OPO_TA007;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0020;OPO_P002;OPO_T004;OPO_TA008;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0021;OPO_P002;OPO_T004;OPO_TA009;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0022;OPO_P002;OPO_T020;OPO_TA039;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0023;OPO_P002;OPO_T025;OPO_TA037;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0024;OPO_P002;OPO_T025;OPO_TA048;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0025;OPO_P003;OPO_T001;OPO_TA001;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0026;OPO_P003;OPO_T001;OPO_TA002;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0027;OPO_P003;OPO_T001;OPO_TA003;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0028;OPO_P003;OPO_T002;OPO_TA004;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0029;OPO_P003;OPO_T002;OPO_TA005;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0030;OPO_P003;OPO_T003;OPO_TA006;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0031;OPO_P003;OPO_T003;OPO_TA007;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0032;OPO_P003;OPO_T004;OPO_TA008;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0033;OPO_P003;OPO_T004;OPO_TA009;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0034;OPO_P003;OPO_T020;OPO_TA039;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0035;OPO_P003;OPO_T025;OPO_TA037;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0036;OPO_P003;OPO_T025;OPO_TA048;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0037;OPO_P004;OPO_T001;OPO_TA001;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0038;OPO_P004;OPO_T001;OPO_TA002;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0039;OPO_P004;OPO_T001;OPO_TA003;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0040;OPO_P004;OPO_T002;OPO_TA004;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0041;OPO_P004;OPO_T002;OPO_TA005;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0042;OPO_P004;OPO_T003;OPO_TA006;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0043;OPO_P004;OPO_T003;OPO_TA007;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0044;OPO_P004;OPO_T004;OPO_TA008;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0045;OPO_P004;OPO_T004;OPO_TA009;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0046;OPO_P004;OPO_T020;OPO_TA039;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0047;OPO_P004;OPO_T025;OPO_TA037;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0048;OPO_P004;OPO_T025;OPO_TA048;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0049;OPO_P005;OPO_T001;OPO_TA001;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0050;OPO_P005;OPO_T001;OPO_TA002;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0051;OPO_P005;OPO_T001;OPO_TA003;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0052;OPO_P005;OPO_T002;OPO_TA004;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0053;OPO_P005;OPO_T002;OPO_TA005;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0054;OPO_P005;OPO_T003;OPO_TA006;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0055;OPO_P005;OPO_T003;OPO_TA007;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0056;OPO_P005;OPO_T004;OPO_TA008;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0057;OPO_P005;OPO_T004;OPO_TA009;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0058;OPO_P005;OPO_T020;OPO_TA039;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0059;OPO_P005;OPO_T025;OPO_TA037;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0060;OPO_P005;OPO_T025;OPO_TA048;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0061;OPO_P006;OPO_T005;OPO_TA010;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0062;OPO_P006;OPO_T005;OPO_TA011;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0063;OPO_P006;OPO_T006;OPO_TA012;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0064;OPO_P006;OPO_T006;OPO_TA013;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0065;OPO_P006;OPO_T009;OPO_TA019;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0066;OPO_P006;OPO_T009;OPO_TA020;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0067;OPO_P006;OPO_T010;OPO_TA021;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0068;OPO_P006;OPO_T011;OPO_TA022;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0069;OPO_P006;OPO_T019;OPO_TA038;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0070;OPO_P007;OPO_T005;OPO_TA010;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0071;OPO_P007;OPO_T005;OPO_TA011;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0072;OPO_P007;OPO_T006;OPO_TA012;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0073;OPO_P007;OPO_T006;OPO_TA013;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0074;OPO_P007;OPO_T009;OPO_TA019;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0075;OPO_P007;OPO_T009;OPO_TA020;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0076;OPO_P007;OPO_T010;OPO_TA021;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0077;OPO_P007;OPO_T011;OPO_TA022;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0078;OPO_P007;OPO_T019;OPO_TA038;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0079;OPO_P008;OPO_T005;OPO_TA010;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0080;OPO_P008;OPO_T005;OPO_TA011;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0081;OPO_P008;OPO_T006;OPO_TA012;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0082;OPO_P008;OPO_T006;OPO_TA013;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0083;OPO_P008;OPO_T009;OPO_TA019;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0084;OPO_P008;OPO_T009;OPO_TA020;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0085;OPO_P008;OPO_T010;OPO_TA021;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0086;OPO_P008;OPO_T011;OPO_TA022;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0087;OPO_P008;OPO_T019;OPO_TA038;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0088;OPO_P009;OPO_T005;OPO_TA010;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0089;OPO_P009;OPO_T005;OPO_TA011;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0090;OPO_P009;OPO_T006;OPO_TA012;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0091;OPO_P009;OPO_T006;OPO_TA013;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0092;OPO_P009;OPO_T009;OPO_TA019;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0093;OPO_P009;OPO_T009;OPO_TA020;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0094;OPO_P009;OPO_T010;OPO_TA021;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0095;OPO_P009;OPO_T011;OPO_TA022;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0096;OPO_P009;OPO_T019;OPO_TA038;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0097;OPO_P010;OPO_T006;OPO_TA012;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0098;OPO_P010;OPO_T006;OPO_TA013;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0099;OPO_P010;OPO_T007;OPO_TA015;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0100;OPO_P010;OPO_T007;OPO_TA016;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0101;OPO_P010;OPO_T008;OPO_TA017;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0102;OPO_P010;OPO_T008;OPO_TA018;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0103;OPO_P010;OPO_T012;OPO_TA014;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0104;OPO_P010;OPO_T013;OPO_TA023;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0105;OPO_P010;OPO_T019;OPO_TA038;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0106;OPO_P011;OPO_T006;OPO_TA012;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0107;OPO_P011;OPO_T006;OPO_TA013;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0108;OPO_P011;OPO_T007;OPO_TA015;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0109;OPO_P011;OPO_T007;OPO_TA016;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0110;OPO_P011;OPO_T008;OPO_TA017;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0111;OPO_P011;OPO_T008;OPO_TA018;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0112;OPO_P011;OPO_T012;OPO_TA014;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0113;OPO_P011;OPO_T013;OPO_TA023;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0114;OPO_P011;OPO_T019;OPO_TA038;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0115;OPO_P012;OPO_T006;OPO_TA012;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0116;OPO_P012;OPO_T006;OPO_TA013;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0117;OPO_P012;OPO_T007;OPO_TA015;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0118;OPO_P012;OPO_T007;OPO_TA016;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0119;OPO_P012;OPO_T008;OPO_TA017;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0120;OPO_P012;OPO_T008;OPO_TA018;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0121;OPO_P012;OPO_T012;OPO_TA014;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0122;OPO_P012;OPO_T013;OPO_TA023;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0123;OPO_P012;OPO_T019;OPO_TA038;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0124;OPO_P013;OPO_T006;OPO_TA012;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0125;OPO_P013;OPO_T006;OPO_TA013;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0126;OPO_P013;OPO_T007;OPO_TA015;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0127;OPO_P013;OPO_T007;OPO_TA016;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0128;OPO_P013;OPO_T008;OPO_TA017;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0129;OPO_P013;OPO_T008;OPO_TA018;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0130;OPO_P013;OPO_T012;OPO_TA014;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0131;OPO_P013;OPO_T013;OPO_TA023;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0132;OPO_P013;OPO_T019;OPO_TA038;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0133;OPO_P014;OPO_T014;OPO_TA024;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0134;OPO_P014;OPO_T014;OPO_TA025;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0135;OPO_P014;OPO_T015;OPO_TA027;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0136;OPO_P014;OPO_T015;OPO_TA028;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0137;OPO_P014;OPO_T018;OPO_TA029;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0138;OPO_P014;OPO_T018;OPO_TA036;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0139;OPO_P014;OPO_T024;OPO_TA026;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0140;OPO_P014;OPO_T024;OPO_TA049;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0141;OPO_P014;OPO_T025;OPO_TA037;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0142;OPO_P014;OPO_T025;OPO_TA048;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0143;OPO_P015;OPO_T014;OPO_TA024;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0144;OPO_P015;OPO_T014;OPO_TA025;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0145;OPO_P015;OPO_T015;OPO_TA027;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0146;OPO_P015;OPO_T015;OPO_TA028;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0147;OPO_P015;OPO_T018;OPO_TA029;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0148;OPO_P015;OPO_T018;OPO_TA036;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0149;OPO_P015;OPO_T024;OPO_TA026;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0150;OPO_P015;OPO_T024;OPO_TA049;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0151;OPO_P015;OPO_T025;OPO_TA037;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0152;OPO_P015;OPO_T025;OPO_TA048;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0153;OPO_P016;OPO_T014;OPO_TA024;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0154;OPO_P016;OPO_T014;OPO_TA025;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0155;OPO_P016;OPO_T015;OPO_TA027;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0156;OPO_P016;OPO_T015;OPO_TA028;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0157;OPO_P016;OPO_T018;OPO_TA029;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0158;OPO_P016;OPO_T018;OPO_TA036;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0159;OPO_P016;OPO_T024;OPO_TA026;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0160;OPO_P016;OPO_T024;OPO_TA049;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0161;OPO_P016;OPO_T025;OPO_TA037;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0162;OPO_P016;OPO_T025;OPO_TA048;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0163;OPO_P017;OPO_T014;OPO_TA024;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0164;OPO_P017;OPO_T014;OPO_TA025;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0165;OPO_P017;OPO_T015;OPO_TA027;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0166;OPO_P017;OPO_T015;OPO_TA028;alta;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
OPO_R0167;OPO_P017;OPO_T018;OPO_TA029;media;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
